customer_id,company_name,industry,company_size,signup_date,country,contact_email,days_since_signup,months_since_signup
cust_000682,DevTools Inc 682,Retail,SMB (1-50),2022-06-12,Germany,contact682@startuphub.com,1162,38.17345597897503
cust_000683,DevTools Inc 683,Healthcare,SMB (1-50),2024-05-16,Australia,contact683@cloudtech.com,458,15.045992115637318
cust_000684,ScaleWorks 684,Finance,Enterprise (500+),2022-03-21,Canada,contact684@saasmaster.com,1245,40.90013140604468
cust_000685,CloudFirst 685,Education,Mid-Market (51-500),2025-04-06,UK,contact685@techcorp.com,133,4.369250985545335
cust_000686,ScaleWorks 686,Education,Enterprise (500+),2024-05-10,Germany,contact686@innovatelab.com,464,15.243101182654401
cust_000687,SaasMaster 687,Technology,Enterprise (500+),2024-03-27,Germany,contact687@cloudtech.com,508,16.68856767411301
cust_000688,GrowthCo 688,Technology,SMB (1-50),2022-06-29,Australia,contact688@saasmaster.com,1145,37.614980289093296
cust_000689,TechCorp 689,Consulting,Mid-Market (51-500),2023-11-06,UK,contact689@techcorp.com,650,21.353482260183966
cust_000690,TechCorp 690,Consulting,Enterprise (500+),2024-03-03,Canada,contact690@startuphub.com,532,17.47700394218134
cust_000691,SaasMaster 691,Education,Mid-Market (51-500),2024-05-13,US,contact691@startuphub.com,461,15.14454664914586
cust_000692,InnovateLab 692,Finance,Enterprise (500+),2023-10-13,Canada,contact692@growthco.com,674,22.141918528252297
cust_000693,DataFlow Inc 693,Media,Mid-Market (51-500),2022-06-19,UK,contact693@devtools inc.com,1155,37.943495400788436
cust_000694,DevTools Inc 694,Retail,Mid-Market (51-500),2023-11-11,Australia,contact694@saasmaster.com,645,21.1892247043364
cust_000695,SaasMaster 695,Education,Mid-Market (51-500),2023-02-23,UK,contact695@techcorp.com,906,29.7634691195795
cust_000696,TechCorp 696,Finance,SMB (1-50),2023-05-30,Australia,contact696@techcorp.com,810,26.609724047306177
cust_000697,InnovateLab 697,Education,SMB (1-50),2023-03-27,Canada,contact697@cloudtech.com,874,28.71222076215506
cust_000698,CloudFirst 698,Consulting,Enterprise (500+),2024-09-16,Canada,contact698@techcorp.com,335,11.005256241787121
cust_000699,DataFlow Inc 699,Technology,Mid-Market (51-500),2022-06-01,UK,contact699@growthco.com,1173,38.534822601839686
cust_000700,TechCorp 700,Retail,SMB (1-50),2022-09-28,France,contact700@scaleworks.com,1054,34.62549277266754
cust_000701,SaasMaster 701,Healthcare,Enterprise (500+),2024-10-24,Germany,contact701@saasmaster.com,297,9.756898817345597
cust_000702,StartupHub 702,Media,Mid-Market (51-500),2025-07-25,UK,contact702@startuphub.com,23,0.7555847568988173
cust_000703,CloudTech 703,Media,SMB (1-50),2023-09-27,UK,contact703@growthco.com,690,22.667542706964518
cust_000704,GrowthCo 704,Retail,Mid-Market (51-500),2024-04-18,France,contact704@cloudfirst.com,486,15.965834428383705
cust_000705,ScaleWorks 705,Retail,Enterprise (500+),2022-03-01,US,contact705@scaleworks.com,1265,41.55716162943495
cust_000706,ScaleWorks 706,Healthcare,Mid-Market (51-500),2022-03-04,Australia,contact706@scaleworks.com,1262,41.45860709592641
cust_000707,StartupHub 707,Healthcare,Enterprise (500+),2025-04-21,UK,contact707@saasmaster.com,118,3.876478318002628
cust_000708,TechCorp 708,Media,Mid-Market (51-500),2024-05-30,US,contact708@cloudfirst.com,444,14.586070959264125
cust_000709,CloudTech 709,Consulting,SMB (1-50),2023-12-27,Canada,contact709@cloudtech.com,599,19.678055190538764
cust_000710,ScaleWorks 710,Technology,Enterprise (500+),2025-08-14,Canada,contact710@dataflow inc.com,3,0.09855453350854139
cust_000711,TechCorp 711,Consulting,Enterprise (500+),2022-11-18,Australia,contact711@innovatelab.com,1003,32.95006570302234
cust_000712,CloudTech 712,Media,Mid-Market (51-500),2023-01-01,Germany,contact712@startuphub.com,959,31.50459921156373
cust_000713,CloudFirst 713,Finance,SMB (1-50),2024-06-13,UK,contact713@growthco.com,430,14.126149802890932
cust_000714,DataFlow Inc 714,Education,SMB (1-50),2025-03-01,Canada,contact714@growthco.com,169,5.551905387647832
cust_000715,DevTools Inc 715,Manufacturing,SMB (1-50),2023-08-18,Germany,contact715@cloudtech.com,730,23.98160315374507
cust_000716,SaasMaster 716,Education,Mid-Market (51-500),2024-11-26,France,contact716@dataflow inc.com,264,8.672798948751643
cust_000717,DataFlow Inc 717,Education,SMB (1-50),2024-05-17,Australia,contact717@cloudfirst.com,457,15.013140604467806
cust_000718,DataFlow Inc 718,Consulting,SMB (1-50),2022-03-05,Canada,contact718@scaleworks.com,1261,41.4257555847569
cust_000719,CloudTech 719,Finance,Mid-Market (51-500),2023-12-13,Canada,contact719@startuphub.com,613,20.13797634691196
cust_000720,DevTools Inc 720,Healthcare,Enterprise (500+),2022-05-20,Germany,contact720@devtools inc.com,1185,38.92904073587385
cust_000721,DataFlow Inc 721,Healthcare,Mid-Market (51-500),2025-03-15,Germany,contact721@cloudtech.com,155,5.091984231274639
cust_000722,SaasMaster 722,Retail,Mid-Market (51-500),2025-07-11,UK,contact722@startuphub.com,37,1.2155059132720105
cust_000723,SaasMaster 723,Finance,Mid-Market (51-500),2024-02-22,US,contact723@cloudfirst.com,542,17.805519053876477
cust_000724,SaasMaster 724,Technology,Enterprise (500+),2024-01-01,UK,contact724@cloudfirst.com,594,19.513797634691194
cust_000725,TechCorp 725,Media,Enterprise (500+),2025-04-25,Australia,contact725@innovatelab.com,114,3.7450722733245727
cust_000726,InnovateLab 726,Consulting,SMB (1-50),2022-03-31,France,contact726@scaleworks.com,1235,40.57161629434954
cust_000727,DataFlow Inc 727,Healthcare,Mid-Market (51-500),2023-06-26,Australia,contact727@scaleworks.com,783,25.7227332457293
cust_000728,GrowthCo 728,Finance,Enterprise (500+),2025-07-19,US,contact728@cloudfirst.com,29,0.9526938239159001
cust_000729,DevTools Inc 729,Finance,SMB (1-50),2023-09-22,US,contact729@devtools inc.com,695,22.831800262812088
cust_000730,DevTools Inc 730,Media,SMB (1-50),2024-01-24,France,contact730@techcorp.com,571,18.758212877792378
cust_000731,CloudFirst 731,Manufacturing,SMB (1-50),2024-12-30,Canada,contact731@startuphub.com,230,7.555847568988173
cust_000732,CloudFirst 732,Technology,Enterprise (500+),2025-03-23,Germany,contact732@scaleworks.com,147,4.829172141918528
cust_000733,SaasMaster 733,Retail,Mid-Market (51-500),2025-03-31,UK,contact733@growthco.com,139,4.566360052562418
cust_000734,SaasMaster 734,Retail,Mid-Market (51-500),2022-10-06,US,contact734@scaleworks.com,1046,34.36268068331143
cust_000735,DataFlow Inc 735,Education,Mid-Market (51-500),2023-08-28,UK,contact735@dataflow inc.com,720,23.653088042049934
cust_000736,SaasMaster 736,Manufacturing,Enterprise (500+),2025-03-25,UK,contact736@dataflow inc.com,145,4.763469119579501
cust_000737,CloudFirst 737,Consulting,SMB (1-50),2024-04-07,Germany,contact737@growthco.com,497,16.327201051248355
cust_000738,InnovateLab 738,Healthcare,SMB (1-50),2025-02-19,US,contact738@saasmaster.com,179,5.88042049934297
cust_000739,StartupHub 739,Retail,SMB (1-50),2022-08-17,US,contact739@growthco.com,1096,36.00525624178712
cust_000740,StartupHub 740,Manufacturing,SMB (1-50),2022-10-15,UK,contact740@devtools inc.com,1037,34.06701708278581
cust_000741,TechCorp 741,Consulting,SMB (1-50),2024-02-14,Australia,contact741@cloudtech.com,550,18.068331143232587
cust_000742,DataFlow Inc 742,Media,Mid-Market (51-500),2023-04-04,Canada,contact742@growthco.com,866,28.44940867279895
cust_000743,InnovateLab 743,Education,SMB (1-50),2022-02-01,US,contact743@saasmaster.com,1293,42.47700394218134
cust_000744,DataFlow Inc 744,Manufacturing,SMB (1-50),2023-01-11,Australia,contact744@startuphub.com,949,31.176084099868593
cust_000745,DevTools Inc 745,Retail,SMB (1-50),2022-10-01,Canada,contact745@scaleworks.com,1051,34.526938239159
cust_000746,TechCorp 746,Media,Enterprise (500+),2022-04-20,US,contact746@startuphub.com,1215,39.91458607095926
cust_000747,CloudTech 747,Finance,SMB (1-50),2023-11-04,France,contact747@growthco.com,652,21.419185282522996
cust_000748,CloudFirst 748,Technology,SMB (1-50),2024-03-15,UK,contact748@scaleworks.com,520,17.082785808147175
cust_000749,SaasMaster 749,Manufacturing,Enterprise (500+),2025-06-30,Canada,contact749@saasmaster.com,48,1.5768725361366622
cust_000750,StartupHub 750,Technology,SMB (1-50),2024-08-16,Australia,contact750@dataflow inc.com,366,12.02365308804205
cust_000751,CloudTech 751,Finance,Mid-Market (51-500),2022-10-13,Germany,contact751@cloudfirst.com,1039,34.13272010512483
cust_000752,StartupHub 752,Media,Mid-Market (51-500),2023-11-20,UK,contact752@techcorp.com,636,20.893561103810775
cust_000753,DevTools Inc 753,Healthcare,Enterprise (500+),2024-04-07,UK,contact753@saasmaster.com,497,16.327201051248355
cust_000754,StartupHub 754,Retail,SMB (1-50),2025-01-21,US,contact754@growthco.com,208,6.83311432325887
cust_000755,CloudFirst 755,Media,Mid-Market (51-500),2025-06-05,Germany,contact755@dataflow inc.com,73,2.3981603153745072
cust_000756,ScaleWorks 756,Technology,Enterprise (500+),2023-10-17,France,contact756@cloudtech.com,670,22.010512483574242
cust_000757,SaasMaster 757,Consulting,Mid-Market (51-500),2024-12-10,Australia,contact757@startuphub.com,250,8.21287779237845
cust_000758,ScaleWorks 758,Finance,Enterprise (500+),2023-11-14,US,contact758@scaleworks.com,642,21.090670170827856
cust_000759,InnovateLab 759,Retail,Mid-Market (51-500),2025-05-24,UK,contact759@cloudfirst.com,85,2.7923784494086727
cust_000760,CloudFirst 760,Media,Mid-Market (51-500),2023-07-11,UK,contact760@cloudtech.com,768,25.229960578186596
cust_000761,DataFlow Inc 761,Media,SMB (1-50),2025-05-28,US,contact761@innovatelab.com,81,2.6609724047306176
cust_000762,StartupHub 762,Finance,Enterprise (500+),2024-06-20,UK,contact762@innovatelab.com,423,13.896189224704337
cust_000763,DataFlow Inc 763,Consulting,Mid-Market (51-500),2025-04-30,Australia,contact763@dataflow inc.com,109,3.5808147174770038
cust_000764,SaasMaster 764,Consulting,SMB (1-50),2023-03-05,Canada,contact764@scaleworks.com,896,29.43495400788436
cust_000765,InnovateLab 765,Manufacturing,SMB (1-50),2024-02-08,Australia,contact765@saasmaster.com,556,18.265440210249672
cust_000766,DevTools Inc 766,Healthcare,Mid-Market (51-500),2025-08-06,Canada,contact766@cloudtech.com,11,0.36136662286465177
cust_000767,GrowthCo 767,Consulting,SMB (1-50),2023-07-05,Germany,contact767@techcorp.com,774,25.427069645203677
cust_000768,StartupHub 768,Technology,SMB (1-50),2023-08-28,Australia,contact768@techcorp.com,720,23.653088042049934
cust_000769,CloudFirst 769,Finance,SMB (1-50),2023-10-02,UK,contact769@saasmaster.com,685,22.503285151116952
cust_000770,InnovateLab 770,Finance,Enterprise (500+),2023-06-29,France,contact770@scaleworks.com,780,25.62417871222076
cust_000771,TechCorp 771,Consulting,Mid-Market (51-500),2024-10-29,Canada,contact771@techcorp.com,292,9.592641261498029
cust_000772,GrowthCo 772,Media,Enterprise (500+),2024-09-29,Australia,contact772@cloudtech.com,322,10.578186596583443
cust_000773,TechCorp 773,Education,Mid-Market (51-500),2023-04-12,France,contact773@cloudfirst.com,858,28.18659658344284
cust_000774,TechCorp 774,Media,Enterprise (500+),2023-01-02,UK,contact774@saasmaster.com,958,31.471747700394218
cust_000775,ScaleWorks 775,Education,Mid-Market (51-500),2023-02-15,US,contact775@innovatelab.com,914,30.02628120893561
cust_000776,ScaleWorks 776,Retail,SMB (1-50),2023-10-05,Australia,contact776@growthco.com,682,22.404730617608408
cust_000777,DevTools Inc 777,Education,Enterprise (500+),2025-03-03,US,contact777@cloudfirst.com,167,5.486202365308804
cust_000778,TechCorp 778,Media,Mid-Market (51-500),2025-06-12,UK,contact778@dataflow inc.com,66,2.1681997371879107
cust_000779,DataFlow Inc 779,Technology,SMB (1-50),2022-07-17,France,contact779@startuphub.com,1127,37.023653088042046
cust_000780,TechCorp 780,Finance,SMB (1-50),2022-10-11,France,contact780@saasmaster.com,1041,34.19842312746386
cust_000781,TechCorp 781,Consulting,SMB (1-50),2024-04-11,France,contact781@dataflow inc.com,493,16.1957950065703
cust_000782,InnovateLab 782,Media,Enterprise (500+),2025-01-31,US,contact782@saasmaster.com,198,6.504599211563732
cust_000783,DevTools Inc 783,Media,SMB (1-50),2023-06-21,UK,contact783@innovatelab.com,788,25.88699080157687
cust_000784,SaasMaster 784,Consulting,Mid-Market (51-500),2025-04-29,UK,contact784@scaleworks.com,110,3.6136662286465175
cust_000785,InnovateLab 785,Healthcare,Mid-Market (51-500),2022-06-15,Germany,contact785@growthco.com,1159,38.07490144546649
cust_000786,GrowthCo 786,Manufacturing,Enterprise (500+),2025-01-23,Germany,contact786@dataflow inc.com,206,6.767411300919842
cust_000787,CloudTech 787,Education,SMB (1-50),2025-08-12,Germany,contact787@cloudfirst.com,5,0.164257555847569
cust_000788,DevTools Inc 788,Education,Mid-Market (51-500),2025-07-03,US,contact788@devtools inc.com,45,1.4783180026281209
cust_000789,SaasMaster 789,Finance,SMB (1-50),2023-03-14,Canada,contact789@devtools inc.com,887,29.139290407358736
cust_000790,GrowthCo 790,Retail,Enterprise (500+),2023-02-18,UK,contact790@saasmaster.com,911,29.927726675427067
cust_000791,CloudFirst 791,Manufacturing,Mid-Market (51-500),2022-07-23,Australia,contact791@cloudtech.com,1121,36.826544021024965
cust_000792,StartupHub 792,Retail,Enterprise (500+),2022-05-08,Germany,contact792@dataflow inc.com,1197,39.32325886990802
cust_000793,CloudTech 793,Manufacturing,SMB (1-50),2023-02-10,Germany,contact793@innovatelab.com,919,30.190538764783177
cust_000794,GrowthCo 794,Technology,SMB (1-50),2022-09-15,France,contact794@cloudfirst.com,1067,35.05256241787122
cust_000795,StartupHub 795,Technology,SMB (1-50),2022-07-24,Germany,contact795@scaleworks.com,1120,36.793692509855454
cust_000796,GrowthCo 796,Media,Enterprise (500+),2025-03-06,Canada,contact796@devtools inc.com,164,5.387647831800263
cust_000797,GrowthCo 797,Technology,Mid-Market (51-500),2022-09-25,Canada,contact797@innovatelab.com,1057,34.72404730617608
cust_000798,DevTools Inc 798,Technology,Enterprise (500+),2025-01-06,Australia,contact798@dataflow inc.com,223,7.3258869908015765
cust_000799,InnovateLab 799,Consulting,Enterprise (500+),2022-09-23,Australia,contact799@dataflow inc.com,1059,34.78975032851511
cust_000800,DataFlow Inc 800,Consulting,Enterprise (500+),2025-07-17,UK,contact800@dataflow inc.com,31,1.0183968462549278
cust_000801,SaasMaster 801,Media,Mid-Market (51-500),2022-05-29,Germany,contact801@cloudtech.com,1176,38.633377135348226
cust_000802,SaasMaster 802,Manufacturing,Enterprise (500+),2024-11-22,Germany,contact802@scaleworks.com,268,8.804204993429698
cust_000803,DevTools Inc 803,Education,SMB (1-50),2022-01-20,Canada,contact803@techcorp.com,1305,42.8712220762155
cust_000804,SaasMaster 804,Manufacturing,SMB (1-50),2022-04-22,US,contact804@cloudfirst.com,1213,39.84888304862024
cust_000805,SaasMaster 805,Media,Enterprise (500+),2023-12-08,Canada,contact805@scaleworks.com,618,20.302233902759525
cust_000806,DataFlow Inc 806,Education,Mid-Market (51-500),2025-04-18,France,contact806@techcorp.com,121,3.9750328515111693
cust_000807,SaasMaster 807,Retail,SMB (1-50),2024-01-02,US,contact807@growthco.com,593,19.48094612352168
cust_000808,SaasMaster 808,Consulting,SMB (1-50),2025-07-06,US,contact808@cloudtech.com,42,1.3797634691195795
cust_000809,CloudFirst 809,Finance,Mid-Market (51-500),2023-08-17,Germany,contact809@growthco.com,731,24.014454664914584
cust_000810,DevTools Inc 810,Healthcare,Mid-Market (51-500),2022-07-26,Australia,contact810@cloudfirst.com,1118,36.727989487516425
cust_000811,InnovateLab 811,Technology,Mid-Market (51-500),2025-06-07,France,contact811@startuphub.com,71,2.3324572930354797
cust_000812,ScaleWorks 812,Retail,Mid-Market (51-500),2023-12-21,Canada,contact812@devtools inc.com,605,19.87516425755585
cust_000813,TechCorp 813,Media,Mid-Market (51-500),2023-07-30,France,contact813@innovatelab.com,749,24.605781865965834
cust_000814,DataFlow Inc 814,Healthcare,SMB (1-50),2025-07-22,US,contact814@cloudtech.com,26,0.8541392904073587
cust_000815,StartupHub 815,Media,SMB (1-50),2024-08-03,Australia,contact815@startuphub.com,379,12.450722733245728
cust_000816,DataFlow Inc 816,Finance,Mid-Market (51-500),2025-02-12,France,contact816@startuphub.com,186,6.110381077529566
cust_000817,DevTools Inc 817,Education,SMB (1-50),2025-08-11,US,contact817@saasmaster.com,6,0.19710906701708278
cust_000818,InnovateLab 818,Retail,Enterprise (500+),2024-11-10,UK,contact818@innovatelab.com,280,9.198423127463863
cust_000819,DevTools Inc 819,Finance,Mid-Market (51-500),2024-03-01,France,contact819@techcorp.com,534,17.542706964520367
cust_000820,CloudFirst 820,Technology,SMB (1-50),2023-08-15,US,contact820@scaleworks.com,733,24.080157687253614
cust_000821,DataFlow Inc 821,Technology,Mid-Market (51-500),2022-10-27,France,contact821@innovatelab.com,1025,33.67279894875164
cust_000822,DataFlow Inc 822,Consulting,Enterprise (500+),2023-02-08,Canada,contact822@startuphub.com,921,30.256241787122207
cust_000823,DataFlow Inc 823,Education,SMB (1-50),2022-10-11,Canada,contact823@cloudfirst.com,1041,34.19842312746386
cust_000824,GrowthCo 824,Consulting,Mid-Market (51-500),2024-03-01,Australia,contact824@scaleworks.com,534,17.542706964520367
cust_000825,CloudTech 825,Technology,Mid-Market (51-500),2025-05-28,France,contact825@saasmaster.com,81,2.6609724047306176
cust_000826,TechCorp 826,Education,SMB (1-50),2023-01-07,US,contact826@scaleworks.com,953,31.307490144546648
cust_000827,InnovateLab 827,Consulting,Enterprise (500+),2022-12-30,Australia,contact827@techcorp.com,961,31.57030223390276
cust_000828,TechCorp 828,Technology,Enterprise (500+),2024-05-24,France,contact828@scaleworks.com,450,14.783180026281208
cust_000829,InnovateLab 829,Healthcare,SMB (1-50),2022-04-02,France,contact829@techcorp.com,1233,40.50591327201051
cust_000830,GrowthCo 830,Finance,Mid-Market (51-500),2022-03-24,UK,contact830@growthco.com,1242,40.80157687253614
cust_000831,TechCorp 831,Consulting,SMB (1-50),2022-04-08,Germany,contact831@growthco.com,1227,40.30880420499343
cust_000832,TechCorp 832,Healthcare,Mid-Market (51-500),2023-03-03,Australia,contact832@dataflow inc.com,898,29.50065703022339
cust_000833,InnovateLab 833,Retail,Enterprise (500+),2022-10-09,Germany,contact833@techcorp.com,1043,34.26412614980289
cust_000834,TechCorp 834,Healthcare,SMB (1-50),2025-06-03,France,contact834@devtools inc.com,75,2.463863337713535
cust_000835,StartupHub 835,Media,SMB (1-50),2024-06-12,US,contact835@startuphub.com,431,14.159001314060447
cust_000836,TechCorp 836,Finance,Enterprise (500+),2022-12-13,Canada,contact836@growthco.com,978,32.12877792378449
cust_000837,StartupHub 837,Finance,SMB (1-50),2022-11-02,Canada,contact837@startuphub.com,1019,33.47568988173456
cust_000838,ScaleWorks 838,Consulting,SMB (1-50),2023-12-19,US,contact838@growthco.com,607,19.940867279894874
cust_000839,GrowthCo 839,Consulting,SMB (1-50),2023-10-07,Australia,contact839@scaleworks.com,680,22.339027595269382
cust_000840,DevTools Inc 840,Technology,Mid-Market (51-500),2022-06-28,Germany,contact840@devtools inc.com,1146,37.64783180026281
cust_000841,StartupHub 841,Technology,Mid-Market (51-500),2025-04-25,US,contact841@devtools inc.com,114,3.7450722733245727
cust_000842,ScaleWorks 842,Retail,Enterprise (500+),2023-09-14,US,contact842@devtools inc.com,703,23.0946123521682
cust_000843,TechCorp 843,Technology,Enterprise (500+),2023-03-01,Australia,contact843@cloudtech.com,900,29.566360052562416
cust_000844,CloudTech 844,Education,Mid-Market (51-500),2024-07-07,US,contact844@innovatelab.com,406,13.337713534822601
cust_000845,GrowthCo 845,Retail,Enterprise (500+),2025-02-23,Canada,contact845@startuphub.com,175,5.7490144546649145
cust_000846,GrowthCo 846,Media,SMB (1-50),2023-06-02,UK,contact846@techcorp.com,807,26.511169513797633
cust_000847,DataFlow Inc 847,Finance,Enterprise (500+),2023-05-30,US,contact847@cloudfirst.com,810,26.609724047306177
cust_000848,GrowthCo 848,Retail,SMB (1-50),2025-03-17,Germany,contact848@cloudfirst.com,153,5.026281208935611
cust_000849,DevTools Inc 849,Media,Mid-Market (51-500),2024-06-21,Germany,contact849@growthco.com,422,13.863337713534822
cust_000850,DevTools Inc 850,Media,Enterprise (500+),2022-09-22,Australia,contact850@cloudtech.com,1060,34.82260183968462
cust_000851,CloudTech 851,Education,Mid-Market (51-500),2022-11-03,Germany,contact851@scaleworks.com,1018,33.44283837056504
cust_000852,TechCorp 852,Education,SMB (1-50),2024-04-09,Canada,contact852@cloudfirst.com,495,16.26149802890933
cust_000853,CloudFirst 853,Consulting,Mid-Market (51-500),2025-02-26,UK,contact853@scaleworks.com,172,5.650459921156373
cust_000854,ScaleWorks 854,Retail,Enterprise (500+),2023-04-10,Canada,contact854@devtools inc.com,860,28.252299605781864
cust_000855,CloudTech 855,Education,Enterprise (500+),2022-08-12,Germany,contact855@dataflow inc.com,1101,36.16951379763469
cust_000856,DevTools Inc 856,Consulting,SMB (1-50),2023-07-01,Canada,contact856@growthco.com,778,25.558475689881732
cust_000857,GrowthCo 857,Education,Mid-Market (51-500),2025-07-06,Australia,contact857@innovatelab.com,42,1.3797634691195795
cust_000858,CloudTech 858,Media,Mid-Market (51-500),2024-09-14,US,contact858@cloudfirst.com,337,11.070959264126149
cust_000859,DataFlow Inc 859,Finance,Mid-Market (51-500),2022-07-09,Canada,contact859@cloudfirst.com,1135,37.286465177398156
cust_000860,CloudTech 860,Education,SMB (1-50),2025-01-22,France,contact860@techcorp.com,207,6.800262812089356
cust_000861,DevTools Inc 861,Consulting,Mid-Market (51-500),2025-04-02,France,contact861@devtools inc.com,137,4.50065703022339
cust_000862,SaasMaster 862,Healthcare,Enterprise (500+),2023-10-03,Australia,contact862@cloudfirst.com,684,22.470433639947437
cust_000863,SaasMaster 863,Manufacturing,Mid-Market (51-500),2022-06-02,France,contact863@dataflow inc.com,1172,38.50197109067017
cust_000864,CloudFirst 864,Retail,Mid-Market (51-500),2022-12-21,Germany,contact864@saasmaster.com,970,31.865965834428383
cust_000865,TechCorp 865,Media,Enterprise (500+),2024-03-04,UK,contact865@growthco.com,531,17.444152431011826
cust_000866,CloudTech 866,Consulting,Mid-Market (51-500),2025-02-19,Canada,contact866@techcorp.com,179,5.88042049934297
cust_000867,InnovateLab 867,Retail,Enterprise (500+),2024-10-10,US,contact867@cloudtech.com,311,10.21681997371879
cust_000868,TechCorp 868,Retail,Mid-Market (51-500),2024-05-02,France,contact868@cloudtech.com,472,15.505913272010512
cust_000869,GrowthCo 869,Consulting,Mid-Market (51-500),2023-07-20,Australia,contact869@saasmaster.com,759,24.93429697766097
cust_000870,InnovateLab 870,Manufacturing,Enterprise (500+),2023-06-24,Germany,contact870@cloudtech.com,785,25.78843626806833
cust_000871,DevTools Inc 871,Finance,Mid-Market (51-500),2023-10-09,UK,contact871@devtools inc.com,678,22.273324572930353
cust_000872,SaasMaster 872,Manufacturing,Enterprise (500+),2022-03-13,Australia,contact872@cloudfirst.com,1253,41.16294349540079
cust_000873,TechCorp 873,Media,Mid-Market (51-500),2022-03-12,US,contact873@saasmaster.com,1254,41.1957950065703
cust_000874,DataFlow Inc 874,Healthcare,Mid-Market (51-500),2025-03-12,Canada,contact874@saasmaster.com,158,5.19053876478318
cust_000875,SaasMaster 875,Finance,Mid-Market (51-500),2023-10-11,Canada,contact875@cloudtech.com,676,22.207621550591327
cust_000876,CloudTech 876,Retail,Enterprise (500+),2022-08-20,US,contact876@devtools inc.com,1093,35.90670170827858
cust_000877,ScaleWorks 877,Retail,Enterprise (500+),2024-05-16,US,contact877@dataflow inc.com,458,15.045992115637318
cust_000878,ScaleWorks 878,Media,Mid-Market (51-500),2024-12-22,Germany,contact878@cloudfirst.com,238,7.818659658344283
cust_000879,GrowthCo 879,Manufacturing,SMB (1-50),2022-02-11,France,contact879@techcorp.com,1283,42.1484888304862
cust_000880,TechCorp 880,Education,SMB (1-50),2024-12-11,US,contact880@devtools inc.com,249,8.180026281208935
cust_000881,StartupHub 881,Manufacturing,Mid-Market (51-500),2025-05-02,France,contact881@devtools inc.com,107,3.515111695137976
cust_000882,SaasMaster 882,Consulting,Mid-Market (51-500),2024-06-15,Germany,contact882@innovatelab.com,428,14.060446780551905
cust_000883,CloudFirst 883,Finance,Mid-Market (51-500),2024-06-17,Germany,contact883@saasmaster.com,426,13.994743758212877
cust_000884,TechCorp 884,Healthcare,Enterprise (500+),2024-06-17,Australia,contact884@startuphub.com,426,13.994743758212877
cust_000885,InnovateLab 885,Education,Enterprise (500+),2024-06-20,US,contact885@innovatelab.com,423,13.896189224704337
cust_000886,TechCorp 886,Technology,SMB (1-50),2022-09-19,UK,contact886@saasmaster.com,1063,34.92115637319316
cust_000887,GrowthCo 887,Education,Mid-Market (51-500),2024-05-31,UK,contact887@innovatelab.com,443,14.553219448094612
cust_000888,ScaleWorks 888,Technology,Mid-Market (51-500),2024-05-01,Canada,contact888@scaleworks.com,473,15.538764783180026
cust_000889,CloudFirst 889,Manufacturing,Mid-Market (51-500),2025-05-14,Australia,contact889@devtools inc.com,95,3.1208935611038107
cust_000890,CloudTech 890,Technology,Enterprise (500+),2024-10-21,Germany,contact890@dataflow inc.com,300,9.85545335085414
cust_000891,StartupHub 891,Technology,Enterprise (500+),2024-06-13,UK,contact891@cloudfirst.com,430,14.126149802890932
cust_000892,CloudTech 892,Media,Mid-Market (51-500),2022-11-19,Australia,contact892@devtools inc.com,1002,32.91721419185282
cust_000893,ScaleWorks 893,Finance,SMB (1-50),2023-10-31,France,contact893@cloudfirst.com,656,21.55059132720105
cust_000894,InnovateLab 894,Media,SMB (1-50),2023-08-26,US,contact894@cloudfirst.com,722,23.71879106438896
cust_000895,StartupHub 895,Education,Enterprise (500+),2023-10-18,Australia,contact895@scaleworks.com,669,21.97766097240473
cust_000896,InnovateLab 896,Consulting,SMB (1-50),2023-04-23,Canada,contact896@saasmaster.com,847,27.825229960578184
cust_000897,TechCorp 897,Technology,Mid-Market (51-500),2024-08-15,UK,contact897@saasmaster.com,367,12.056504599211562
cust_000898,CloudTech 898,Retail,Enterprise (500+),2024-05-26,Canada,contact898@scaleworks.com,448,14.71747700394218
cust_000899,DevTools Inc 899,Technology,Enterprise (500+),2022-09-12,France,contact899@cloudfirst.com,1070,35.15111695137976
cust_000900,InnovateLab 900,Technology,Mid-Market (51-500),2025-01-01,Canada,contact900@startuphub.com,228,7.490144546649145
cust_000901,CloudFirst 901,Retail,Mid-Market (51-500),2025-02-05,UK,contact901@techcorp.com,193,6.340341655716163
cust_000902,StartupHub 902,Finance,SMB (1-50),2022-04-23,US,contact902@startuphub.com,1212,39.81603153745072
cust_000903,SaasMaster 903,Healthcare,Mid-Market (51-500),2024-08-13,UK,contact903@saasmaster.com,369,12.12220762155059
cust_000904,CloudFirst 904,Consulting,Enterprise (500+),2022-11-16,France,contact904@dataflow inc.com,1005,33.01576872536137
cust_000905,CloudTech 905,Manufacturing,Enterprise (500+),2022-02-19,UK,contact905@scaleworks.com,1275,41.88567674113009
cust_000906,SaasMaster 906,Technology,Enterprise (500+),2023-02-05,Canada,contact906@cloudfirst.com,924,30.354796320630747
cust_000907,GrowthCo 907,Technology,Mid-Market (51-500),2025-02-09,Canada,contact907@startuphub.com,189,6.2089356110381075
cust_000908,InnovateLab 908,Consulting,Mid-Market (51-500),2024-05-23,Canada,contact908@cloudfirst.com,451,14.816031537450723
cust_000909,GrowthCo 909,Manufacturing,Enterprise (500+),2024-04-16,Australia,contact909@devtools inc.com,488,16.031537450722734
