transaction_id,customer_id,subscription_id,transaction_date,transaction_type,amount,plan_id,description,year,month,year_month,quarter,annualized_amount
txn_cust_000879_40,cust_000879,sub_cust_000879_1,2025-08-10,recurring,99.0,pro,Recurring payment for Professional Plan,2025,8,2025-08,3,1188.0
txn_cust_000880_1,cust_000880,sub_cust_000880_1,2024-12-11,new,82.5,pro_annual,New Professional Annual subscription,2024,12,2024-12,4,990.0
txn_cust_000880_2,cust_000880,sub_cust_000880_1,2025-01-11,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,1,2025-01,1,990.0
txn_cust_000880_3,cust_000880,sub_cust_000880_1,2025-02-11,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,2,2025-02,1,990.0
txn_cust_000880_4,cust_000880,sub_cust_000880_1,2025-03-10,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,3,2025-03,1,990.0
txn_cust_000880_5,cust_000880,sub_cust_000880_1,2025-04-10,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,4,2025-04,2,990.0
txn_cust_000880_6,cust_000880,sub_cust_000880_1,2025-05-10,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,5,2025-05,2,990.0
txn_cust_000881_1,cust_000881,sub_cust_000881_1,2025-05-02,new,99.0,pro,New Professional Plan subscription,2025,5,2025-05,2,1188.0
txn_cust_000881_2,cust_000881,sub_cust_000881_1,2025-06-02,recurring,99.0,pro,Recurring payment for Professional Plan,2025,6,2025-06,2,1188.0
txn_cust_000881_3,cust_000881,sub_cust_000881_1,2025-07-02,recurring,99.0,pro,Recurring payment for Professional Plan,2025,7,2025-07,3,1188.0
txn_cust_000881_4,cust_000881,sub_cust_000881_1,2025-08-02,recurring,99.0,pro,Recurring payment for Professional Plan,2025,8,2025-08,3,1188.0
txn_cust_000882_1,cust_000882,sub_cust_000882_1,2024-06-15,new,29.0,basic,New Basic Plan subscription,2024,6,2024-06,2,348.0
txn_cust_000882_2,cust_000882,sub_cust_000882_1,2024-07-15,recurring,29.0,basic,Recurring payment for Basic Plan,2024,7,2024-07,3,348.0
txn_cust_000882_3,cust_000882,sub_cust_000882_1,2024-08-15,recurring,29.0,basic,Recurring payment for Basic Plan,2024,8,2024-08,3,348.0
txn_cust_000882_4,cust_000882,sub_cust_000882_1,2024-09-15,recurring,29.0,basic,Recurring payment for Basic Plan,2024,9,2024-09,3,348.0
txn_cust_000882_5,cust_000882,sub_cust_000882_1,2024-10-15,recurring,29.0,basic,Recurring payment for Basic Plan,2024,10,2024-10,4,348.0
txn_cust_000882_6,cust_000882,sub_cust_000882_1,2024-11-15,recurring,29.0,basic,Recurring payment for Basic Plan,2024,11,2024-11,4,348.0
txn_cust_000882_7,cust_000882,sub_cust_000882_1,2024-12-15,recurring,29.0,basic,Recurring payment for Basic Plan,2024,12,2024-12,4,348.0
txn_cust_000882_8,cust_000882,sub_cust_000882_1,2025-01-15,recurring,29.0,basic,Recurring payment for Basic Plan,2025,1,2025-01,1,348.0
txn_cust_000882_9,cust_000882,sub_cust_000882_1,2025-03-15,recurring,29.0,basic,Recurring payment for Basic Plan,2025,3,2025-03,1,348.0
txn_cust_000882_10,cust_000882,sub_cust_000882_1,2025-04-15,recurring,29.0,basic,Recurring payment for Basic Plan,2025,4,2025-04,2,348.0
txn_cust_000882_11,cust_000882,sub_cust_000882_1,2025-05-15,recurring,29.0,basic,Recurring payment for Basic Plan,2025,5,2025-05,2,348.0
txn_cust_000882_12,cust_000882,sub_cust_000882_1,2025-06-15,recurring,29.0,basic,Recurring payment for Basic Plan,2025,6,2025-06,2,348.0
txn_cust_000882_13,cust_000882,sub_cust_000882_1,2025-07-15,recurring,29.0,basic,Recurring payment for Basic Plan,2025,7,2025-07,3,348.0
txn_cust_000882_14,cust_000882,sub_cust_000882_1,2025-08-15,recurring,29.0,basic,Recurring payment for Basic Plan,2025,8,2025-08,3,348.0
txn_cust_000883_1,cust_000883,sub_cust_000883_1,2024-06-17,new,299.0,enterprise,New Enterprise Plan subscription,2024,6,2024-06,2,3588.0
txn_cust_000883_2,cust_000883,sub_cust_000883_1,2024-07-17,recurring,299.0,enterprise,Recurring payment for Enterprise Plan,2024,7,2024-07,3,3588.0
txn_cust_000883_3,cust_000883,sub_cust_000883_1,2024-08-17,recurring,299.0,enterprise,Recurring payment for Enterprise Plan,2024,8,2024-08,3,3588.0
txn_cust_000883_4,cust_000883,sub_cust_000883_1,2024-09-17,recurring,299.0,enterprise,Recurring payment for Enterprise Plan,2024,9,2024-09,3,3588.0
txn_cust_000883_5,cust_000883,sub_cust_000883_1,2024-10-17,recurring,299.0,enterprise,Recurring payment for Enterprise Plan,2024,10,2024-10,4,3588.0
txn_cust_000883_6,cust_000883,sub_cust_000883_1,2024-11-17,recurring,299.0,enterprise,Recurring payment for Enterprise Plan,2024,11,2024-11,4,3588.0
txn_cust_000883_7,cust_000883,sub_cust_000883_1,2024-12-17,recurring,299.0,enterprise,Recurring payment for Enterprise Plan,2024,12,2024-12,4,3588.0
txn_cust_000883_8,cust_000883,sub_cust_000883_1,2025-01-17,recurring,299.0,enterprise,Recurring payment for Enterprise Plan,2025,1,2025-01,1,3588.0
txn_cust_000883_9,cust_000883,sub_cust_000883_1,2025-03-17,recurring,299.0,enterprise,Recurring payment for Enterprise Plan,2025,3,2025-03,1,3588.0
txn_cust_000883_10,cust_000883,sub_cust_000883_1,2025-04-17,recurring,299.0,enterprise,Recurring payment for Enterprise Plan,2025,4,2025-04,2,3588.0
txn_cust_000883_11,cust_000883,sub_cust_000883_1,2025-05-17,recurring,299.0,enterprise,Recurring payment for Enterprise Plan,2025,5,2025-05,2,3588.0
txn_cust_000883_12,cust_000883,sub_cust_000883_1,2025-06-17,recurring,299.0,enterprise,Recurring payment for Enterprise Plan,2025,6,2025-06,2,3588.0
txn_cust_000883_13,cust_000883,sub_cust_000883_1,2025-07-17,recurring,299.0,enterprise,Recurring payment for Enterprise Plan,2025,7,2025-07,3,3588.0
txn_cust_000884_1,cust_000884,sub_cust_000884_1,2024-06-17,new,82.5,pro_annual,New Professional Annual subscription,2024,6,2024-06,2,990.0
txn_cust_000884_2,cust_000884,sub_cust_000884_1,2024-07-17,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,7,2024-07,3,990.0
txn_cust_000884_3,cust_000884,sub_cust_000884_1,2024-08-17,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,8,2024-08,3,990.0
txn_cust_000884_4,cust_000884,sub_cust_000884_1,2024-09-17,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,9,2024-09,3,990.0
txn_cust_000884_5,cust_000884,sub_cust_000884_1,2024-10-17,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,10,2024-10,4,990.0
txn_cust_000884_6,cust_000884,sub_cust_000884_1,2024-11-17,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,11,2024-11,4,990.0
txn_cust_000884_7,cust_000884,sub_cust_000884_1,2024-12-17,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,12,2024-12,4,990.0
txn_cust_000884_8,cust_000884,sub_cust_000884_1,2025-02-17,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,2,2025-02,1,990.0
txn_cust_000884_9,cust_000884,sub_cust_000884_1,2025-04-17,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,4,2025-04,2,990.0
txn_cust_000884_10,cust_000884,sub_cust_000884_1,2025-05-17,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,5,2025-05,2,990.0
txn_cust_000884_11,cust_000884,sub_cust_000884_1,2025-06-17,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,6,2025-06,2,990.0
txn_cust_000884_12,cust_000884,sub_cust_000884_1,2025-07-17,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,7,2025-07,3,990.0
txn_cust_000885_1,cust_000885,sub_cust_000885_1,2024-06-20,new,29.0,basic,New Basic Plan subscription,2024,6,2024-06,2,348.0
txn_cust_000885_2,cust_000885,sub_cust_000885_1,2024-07-20,expansion,99.0,pro,Expansion payment for Professional Plan,2024,7,2024-07,3,1188.0
txn_cust_000885_3,cust_000885,sub_cust_000885_1,2024-08-20,recurring,99.0,pro,Recurring payment for Professional Plan,2024,8,2024-08,3,1188.0
txn_cust_000885_4,cust_000885,sub_cust_000885_1,2024-09-20,recurring,99.0,pro,Recurring payment for Professional Plan,2024,9,2024-09,3,1188.0
txn_cust_000885_5,cust_000885,sub_cust_000885_1,2024-10-20,recurring,99.0,pro,Recurring payment for Professional Plan,2024,10,2024-10,4,1188.0
txn_cust_000885_6,cust_000885,sub_cust_000885_1,2024-12-20,recurring,99.0,pro,Recurring payment for Professional Plan,2024,12,2024-12,4,1188.0
txn_cust_000885_7,cust_000885,sub_cust_000885_1,2025-01-20,recurring,99.0,pro,Recurring payment for Professional Plan,2025,1,2025-01,1,1188.0
txn_cust_000885_8,cust_000885,sub_cust_000885_1,2025-02-20,recurring,99.0,pro,Recurring payment for Professional Plan,2025,2,2025-02,1,1188.0
txn_cust_000885_9,cust_000885,sub_cust_000885_1,2025-03-20,recurring,99.0,pro,Recurring payment for Professional Plan,2025,3,2025-03,1,1188.0
txn_cust_000885_10,cust_000885,sub_cust_000885_1,2025-04-20,recurring,99.0,pro,Recurring payment for Professional Plan,2025,4,2025-04,2,1188.0
txn_cust_000885_11,cust_000885,sub_cust_000885_1,2025-05-20,recurring,99.0,pro,Recurring payment for Professional Plan,2025,5,2025-05,2,1188.0
txn_cust_000885_12,cust_000885,sub_cust_000885_1,2025-06-20,recurring,99.0,pro,Recurring payment for Professional Plan,2025,6,2025-06,2,1188.0
txn_cust_000885_13,cust_000885,sub_cust_000885_1,2025-07-20,recurring,99.0,pro,Recurring payment for Professional Plan,2025,7,2025-07,3,1188.0
txn_cust_000886_1,cust_000886,sub_cust_000886_1,2022-09-19,new,82.5,pro_annual,New Professional Annual subscription,2022,9,2022-09,3,990.0
txn_cust_000886_2,cust_000886,sub_cust_000886_1,2022-10-19,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2022,10,2022-10,4,990.0
txn_cust_000886_3,cust_000886,sub_cust_000886_1,2022-11-19,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2022,11,2022-11,4,990.0
txn_cust_000886_4,cust_000886,sub_cust_000886_1,2022-12-19,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2022,12,2022-12,4,990.0
txn_cust_000886_5,cust_000886,sub_cust_000886_1,2023-01-19,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2023,1,2023-01,1,990.0
txn_cust_000886_6,cust_000886,sub_cust_000886_1,2023-02-19,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2023,2,2023-02,1,990.0
txn_cust_000886_7,cust_000886,sub_cust_000886_1,2023-03-19,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2023,3,2023-03,1,990.0
txn_cust_000886_8,cust_000886,sub_cust_000886_1,2023-04-19,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2023,4,2023-04,2,990.0
txn_cust_000886_9,cust_000886,sub_cust_000886_1,2023-07-19,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2023,7,2023-07,3,990.0
txn_cust_000886_10,cust_000886,sub_cust_000886_1,2023-08-19,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2023,8,2023-08,3,990.0
txn_cust_000886_11,cust_000886,sub_cust_000886_1,2023-09-19,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2023,9,2023-09,3,990.0
txn_cust_000886_12,cust_000886,sub_cust_000886_1,2023-10-19,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2023,10,2023-10,4,990.0
txn_cust_000886_13,cust_000886,sub_cust_000886_1,2023-11-19,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2023,11,2023-11,4,990.0
txn_cust_000886_14,cust_000886,sub_cust_000886_1,2023-12-19,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2023,12,2023-12,4,990.0
txn_cust_000886_15,cust_000886,sub_cust_000886_1,2024-01-19,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,1,2024-01,1,990.0
txn_cust_000886_16,cust_000886,sub_cust_000886_1,2024-02-19,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,2,2024-02,1,990.0
txn_cust_000886_17,cust_000886,sub_cust_000886_1,2024-03-19,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,3,2024-03,1,990.0
txn_cust_000886_18,cust_000886,sub_cust_000886_1,2024-04-19,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,4,2024-04,2,990.0
txn_cust_000886_19,cust_000886,sub_cust_000886_1,2024-05-19,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,5,2024-05,2,990.0
txn_cust_000886_20,cust_000886,sub_cust_000886_1,2024-06-19,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,6,2024-06,2,990.0
txn_cust_000886_21,cust_000886,sub_cust_000886_1,2024-07-19,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,7,2024-07,3,990.0
txn_cust_000886_22,cust_000886,sub_cust_000886_1,2024-08-19,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,8,2024-08,3,990.0
txn_cust_000886_23,cust_000886,sub_cust_000886_1,2024-09-19,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,9,2024-09,3,990.0
txn_cust_000886_24,cust_000886,sub_cust_000886_1,2024-10-19,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,10,2024-10,4,990.0
txn_cust_000886_25,cust_000886,sub_cust_000886_1,2024-11-19,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,11,2024-11,4,990.0
txn_cust_000886_26,cust_000886,sub_cust_000886_1,2024-12-19,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,12,2024-12,4,990.0
txn_cust_000886_27,cust_000886,sub_cust_000886_1,2025-01-19,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,1,2025-01,1,990.0
txn_cust_000886_28,cust_000886,sub_cust_000886_1,2025-02-19,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,2,2025-02,1,990.0
txn_cust_000886_29,cust_000886,sub_cust_000886_1,2025-03-19,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,3,2025-03,1,990.0
txn_cust_000886_30,cust_000886,sub_cust_000886_1,2025-05-19,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,5,2025-05,2,990.0
txn_cust_000886_31,cust_000886,sub_cust_000886_1,2025-06-19,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,6,2025-06,2,990.0
txn_cust_000886_32,cust_000886,sub_cust_000886_1,2025-07-19,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,7,2025-07,3,990.0
txn_cust_000887_1,cust_000887,sub_cust_000887_1,2024-05-31,new,24.166666666666668,basic_annual,New Basic Annual subscription,2024,5,2024-05,2,290.0
txn_cust_000887_2,cust_000887,sub_cust_000887_1,2024-07-01,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2024,7,2024-07,3,290.0
txn_cust_000887_3,cust_000887,sub_cust_000887_1,2024-07-31,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2024,7,2024-07,3,290.0
txn_cust_000887_4,cust_000887,sub_cust_000887_1,2024-08-31,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2024,8,2024-08,3,290.0
txn_cust_000887_5,cust_000887,sub_cust_000887_1,2024-10-01,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2024,10,2024-10,4,290.0
txn_cust_000887_6,cust_000887,sub_cust_000887_1,2024-12-01,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2024,12,2024-12,4,290.0
txn_cust_000887_7,cust_000887,sub_cust_000887_1,2024-12-31,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2024,12,2024-12,4,290.0
txn_cust_000887_8,cust_000887,sub_cust_000887_1,2025-01-31,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2025,1,2025-01,1,290.0
txn_cust_000887_9,cust_000887,sub_cust_000887_1,2025-03-03,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2025,3,2025-03,1,290.0
txn_cust_000887_10,cust_000887,sub_cust_000887_1,2025-04-03,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2025,4,2025-04,2,290.0
txn_cust_000887_11,cust_000887,sub_cust_000887_1,2025-05-03,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2025,5,2025-05,2,290.0
txn_cust_000887_12,cust_000887,sub_cust_000887_1,2025-06-03,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2025,6,2025-06,2,290.0
txn_cust_000887_13,cust_000887,sub_cust_000887_1,2025-07-03,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2025,7,2025-07,3,290.0
txn_cust_000887_14,cust_000887,sub_cust_000887_1,2025-08-03,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2025,8,2025-08,3,290.0
txn_cust_000888_1,cust_000888,sub_cust_000888_1,2024-05-01,new,82.5,pro_annual,New Professional Annual subscription,2024,5,2024-05,2,990.0
txn_cust_000888_2,cust_000888,sub_cust_000888_1,2024-05-31,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,5,2024-05,2,990.0
txn_cust_000888_3,cust_000888,sub_cust_000888_1,2024-07-01,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,7,2024-07,3,990.0
txn_cust_000888_4,cust_000888,sub_cust_000888_1,2024-07-31,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,7,2024-07,3,990.0
txn_cust_000888_5,cust_000888,sub_cust_000888_1,2024-08-31,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,8,2024-08,3,990.0
txn_cust_000888_6,cust_000888,sub_cust_000888_1,2024-10-01,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,10,2024-10,4,990.0
txn_cust_000888_7,cust_000888,sub_cust_000888_1,2024-10-31,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,10,2024-10,4,990.0
txn_cust_000888_8,cust_000888,sub_cust_000888_1,2024-12-01,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,12,2024-12,4,990.0
txn_cust_000888_9,cust_000888,sub_cust_000888_1,2024-12-31,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,12,2024-12,4,990.0
txn_cust_000888_10,cust_000888,sub_cust_000888_1,2025-01-31,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,1,2025-01,1,990.0
txn_cust_000888_11,cust_000888,sub_cust_000888_1,2025-03-03,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,3,2025-03,1,990.0
txn_cust_000888_12,cust_000888,sub_cust_000888_1,2025-04-03,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,4,2025-04,2,990.0
txn_cust_000888_13,cust_000888,sub_cust_000888_1,2025-05-03,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,5,2025-05,2,990.0
txn_cust_000888_14,cust_000888,sub_cust_000888_1,2025-06-03,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,6,2025-06,2,990.0
txn_cust_000888_15,cust_000888,sub_cust_000888_1,2025-07-03,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,7,2025-07,3,990.0
txn_cust_000888_16,cust_000888,sub_cust_000888_1,2025-08-03,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,8,2025-08,3,990.0
txn_cust_000889_1,cust_000889,sub_cust_000889_1,2025-05-14,new,82.5,pro_annual,New Professional Annual subscription,2025,5,2025-05,2,990.0
txn_cust_000889_2,cust_000889,sub_cust_000889_1,2025-06-14,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,6,2025-06,2,990.0
txn_cust_000889_3,cust_000889,sub_cust_000889_1,2025-07-14,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,7,2025-07,3,990.0
txn_cust_000889_4,cust_000889,sub_cust_000889_1,2025-08-14,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,8,2025-08,3,990.0
txn_cust_000890_1,cust_000890,sub_cust_000890_1,2024-10-21,new,24.166666666666668,basic_annual,New Basic Annual subscription,2024,10,2024-10,4,290.0
txn_cust_000890_2,cust_000890,sub_cust_000890_1,2024-11-21,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2024,11,2024-11,4,290.0
txn_cust_000890_3,cust_000890,sub_cust_000890_1,2024-12-21,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2024,12,2024-12,4,290.0
txn_cust_000890_4,cust_000890,sub_cust_000890_1,2025-01-21,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2025,1,2025-01,1,290.0
txn_cust_000890_5,cust_000890,sub_cust_000890_1,2025-02-21,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2025,2,2025-02,1,290.0
txn_cust_000890_6,cust_000890,sub_cust_000890_1,2025-03-21,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2025,3,2025-03,1,290.0
txn_cust_000890_7,cust_000890,sub_cust_000890_1,2025-04-21,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2025,4,2025-04,2,290.0
txn_cust_000890_8,cust_000890,sub_cust_000890_1,2025-05-21,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2025,5,2025-05,2,290.0
txn_cust_000890_9,cust_000890,sub_cust_000890_1,2025-06-21,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2025,6,2025-06,2,290.0
txn_cust_000890_10,cust_000890,sub_cust_000890_1,2025-07-21,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2025,7,2025-07,3,290.0
txn_cust_000891_1,cust_000891,sub_cust_000891_1,2024-06-13,new,82.5,pro_annual,New Professional Annual subscription,2024,6,2024-06,2,990.0
txn_cust_000891_2,cust_000891,sub_cust_000891_1,2024-07-13,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,7,2024-07,3,990.0
txn_cust_000891_3,cust_000891,sub_cust_000891_1,2024-08-13,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,8,2024-08,3,990.0
txn_cust_000891_4,cust_000891,sub_cust_000891_1,2024-09-13,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,9,2024-09,3,990.0
txn_cust_000891_5,cust_000891,sub_cust_000891_1,2024-10-13,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,10,2024-10,4,990.0
txn_cust_000891_6,cust_000891,sub_cust_000891_1,2024-11-13,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,11,2024-11,4,990.0
txn_cust_000891_7,cust_000891,sub_cust_000891_1,2024-12-13,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2024,12,2024-12,4,990.0
txn_cust_000891_8,cust_000891,sub_cust_000891_1,2025-01-13,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,1,2025-01,1,990.0
txn_cust_000891_9,cust_000891,sub_cust_000891_1,2025-02-13,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,2,2025-02,1,990.0
txn_cust_000891_10,cust_000891,sub_cust_000891_1,2025-03-13,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,3,2025-03,1,990.0
txn_cust_000891_11,cust_000891,sub_cust_000891_1,2025-04-13,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,4,2025-04,2,990.0
txn_cust_000891_12,cust_000891,sub_cust_000891_1,2025-05-13,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,5,2025-05,2,990.0
txn_cust_000891_13,cust_000891,sub_cust_000891_1,2025-06-13,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,6,2025-06,2,990.0
txn_cust_000891_14,cust_000891,sub_cust_000891_1,2025-07-13,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,7,2025-07,3,990.0
txn_cust_000891_15,cust_000891,sub_cust_000891_1,2025-08-13,recurring,82.5,pro_annual,Recurring payment for Professional Annual,2025,8,2025-08,3,990.0
txn_cust_000892_1,cust_000892,sub_cust_000892_1,2022-11-19,new,24.166666666666668,basic_annual,New Basic Annual subscription,2022,11,2022-11,4,290.0
txn_cust_000892_2,cust_000892,sub_cust_000892_1,2022-12-19,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2022,12,2022-12,4,290.0
txn_cust_000892_3,cust_000892,sub_cust_000892_1,2023-01-19,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2023,1,2023-01,1,290.0
txn_cust_000892_4,cust_000892,sub_cust_000892_1,2023-02-19,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2023,2,2023-02,1,290.0
txn_cust_000892_5,cust_000892,sub_cust_000892_1,2023-03-18,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2023,3,2023-03,1,290.0
txn_cust_000892_6,cust_000892,sub_cust_000892_1,2023-04-18,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2023,4,2023-04,2,290.0
txn_cust_000892_7,cust_000892,sub_cust_000892_1,2023-06-18,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2023,6,2023-06,2,290.0
txn_cust_000892_8,cust_000892,sub_cust_000892_1,2023-07-18,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2023,7,2023-07,3,290.0
txn_cust_000892_9,cust_000892,sub_cust_000892_1,2023-08-18,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2023,8,2023-08,3,290.0
txn_cust_000892_10,cust_000892,sub_cust_000892_1,2023-09-18,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2023,9,2023-09,3,290.0
txn_cust_000892_11,cust_000892,sub_cust_000892_1,2023-10-18,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2023,10,2023-10,4,290.0
txn_cust_000892_12,cust_000892,sub_cust_000892_1,2023-11-19,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2023,11,2023-11,4,290.0
txn_cust_000892_13,cust_000892,sub_cust_000892_1,2023-12-19,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2023,12,2023-12,4,290.0
txn_cust_000892_14,cust_000892,sub_cust_000892_1,2024-01-19,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2024,1,2024-01,1,290.0
txn_cust_000892_15,cust_000892,sub_cust_000892_1,2024-02-19,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2024,2,2024-02,1,290.0
txn_cust_000892_16,cust_000892,sub_cust_000892_1,2024-03-18,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2024,3,2024-03,1,290.0
txn_cust_000892_17,cust_000892,sub_cust_000892_1,2024-04-18,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2024,4,2024-04,2,290.0
txn_cust_000892_18,cust_000892,sub_cust_000892_1,2024-05-18,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2024,5,2024-05,2,290.0
txn_cust_000892_19,cust_000892,sub_cust_000892_1,2024-06-18,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2024,6,2024-06,2,290.0
txn_cust_000892_20,cust_000892,sub_cust_000892_1,2024-07-18,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2024,7,2024-07,3,290.0
txn_cust_000892_21,cust_000892,sub_cust_000892_1,2024-08-18,recurring,24.166666666666668,basic_annual,Recurring payment for Basic Annual,2024,8,2024-08,3,290.0
