customer_id,company_name,industry,company_size,signup_date,country,contact_email
"cust_000776","ScaleWorks 776","Retail","SMB (1-50)","2023-10-05","Australia","contact776@growthco.com"
"cust_000777","DevTools Inc 777","Education","Enterprise (500+)","2025-03-03","US","contact777@cloudfirst.com"
"cust_000778","TechCorp 778","Media","Mid-Market (51-500)","2025-06-12","UK","contact778@dataflow inc.com"
"cust_000779","DataFlow Inc 779","Technology","SMB (1-50)","2022-07-17","France","contact779@startuphub.com"
"cust_000780","TechCorp 780","Finance","SMB (1-50)","2022-10-11","France","contact780@saasmaster.com"
"cust_000781","TechCorp 781","Consulting","SMB (1-50)","2024-04-11","France","contact781@dataflow inc.com"
"cust_000782","InnovateLab 782","Media","Enterprise (500+)","2025-01-31","US","contact782@saasmaster.com"
"cust_000783","DevTools Inc 783","Media","SMB (1-50)","2023-06-21","UK","contact783@innovatelab.com"
"cust_000784","SaasMaster 784","Consulting","Mid-Market (51-500)","2025-04-29","UK","contact784@scaleworks.com"
"cust_000785","InnovateLab 785","Healthcare","Mid-Market (51-500)","2022-06-15","Germany","contact785@growthco.com"
"cust_000786","GrowthCo 786","Manufacturing","Enterprise (500+)","2025-01-23","Germany","contact786@dataflow inc.com"
"cust_000787","CloudTech 787","Education","SMB (1-50)","2025-08-12","Germany","contact787@cloudfirst.com"
"cust_000788","DevTools Inc 788","Education","Mid-Market (51-500)","2025-07-03","US","contact788@devtools inc.com"
"cust_000789","SaasMaster 789","Finance","SMB (1-50)","2023-03-14","Canada","contact789@devtools inc.com"
"cust_000790","GrowthCo 790","Retail","Enterprise (500+)","2023-02-18","UK","contact790@saasmaster.com"
"cust_000791","CloudFirst 791","Manufacturing","Mid-Market (51-500)","2022-07-23","Australia","contact791@cloudtech.com"
"cust_000792","StartupHub 792","Retail","Enterprise (500+)","2022-05-08","Germany","contact792@dataflow inc.com"
"cust_000793","CloudTech 793","Manufacturing","SMB (1-50)","2023-02-10","Germany","contact793@innovatelab.com"
"cust_000794","GrowthCo 794","Technology","SMB (1-50)","2022-09-15","France","contact794@cloudfirst.com"
"cust_000795","StartupHub 795","Technology","SMB (1-50)","2022-07-24","Germany","contact795@scaleworks.com"
"cust_000796","GrowthCo 796","Media","Enterprise (500+)","2025-03-06","Canada","contact796@devtools inc.com"
"cust_000797","GrowthCo 797","Technology","Mid-Market (51-500)","2022-09-25","Canada","contact797@innovatelab.com"
"cust_000798","DevTools Inc 798","Technology","Enterprise (500+)","2025-01-06","Australia","contact798@dataflow inc.com"
"cust_000799","InnovateLab 799","Consulting","Enterprise (500+)","2022-09-23","Australia","contact799@dataflow inc.com"
"cust_000800","DataFlow Inc 800","Consulting","Enterprise (500+)","2025-07-17","UK","contact800@dataflow inc.com"
"cust_000801","SaasMaster 801","Media","Mid-Market (51-500)","2022-05-29","Germany","contact801@cloudtech.com"
"cust_000802","SaasMaster 802","Manufacturing","Enterprise (500+)","2024-11-22","Germany","contact802@scaleworks.com"
"cust_000803","DevTools Inc 803","Education","SMB (1-50)","2022-01-20","Canada","contact803@techcorp.com"
"cust_000804","SaasMaster 804","Manufacturing","SMB (1-50)","2022-04-22","US","contact804@cloudfirst.com"
"cust_000805","SaasMaster 805","Media","Enterprise (500+)","2023-12-08","Canada","contact805@scaleworks.com"
"cust_000806","DataFlow Inc 806","Education","Mid-Market (51-500)","2025-04-18","France","contact806@techcorp.com"
"cust_000807","SaasMaster 807","Retail","SMB (1-50)","2024-01-02","US","contact807@growthco.com"
"cust_000808","SaasMaster 808","Consulting","SMB (1-50)","2025-07-06","US","contact808@cloudtech.com"
"cust_000809","CloudFirst 809","Finance","Mid-Market (51-500)","2023-08-17","Germany","contact809@growthco.com"
"cust_000810","DevTools Inc 810","Healthcare","Mid-Market (51-500)","2022-07-26","Australia","contact810@cloudfirst.com"
"cust_000811","InnovateLab 811","Technology","Mid-Market (51-500)","2025-06-07","France","contact811@startuphub.com"
"cust_000812","ScaleWorks 812","Retail","Mid-Market (51-500)","2023-12-21","Canada","contact812@devtools inc.com"
"cust_000813","TechCorp 813","Media","Mid-Market (51-500)","2023-07-30","France","contact813@innovatelab.com"
"cust_000814","DataFlow Inc 814","Healthcare","SMB (1-50)","2025-07-22","US","contact814@cloudtech.com"
"cust_000815","StartupHub 815","Media","SMB (1-50)","2024-08-03","Australia","contact815@startuphub.com"
"cust_000816","DataFlow Inc 816","Finance","Mid-Market (51-500)","2025-02-12","France","contact816@startuphub.com"
"cust_000817","DevTools Inc 817","Education","SMB (1-50)","2025-08-11","US","contact817@saasmaster.com"
"cust_000818","InnovateLab 818","Retail","Enterprise (500+)","2024-11-10","UK","contact818@innovatelab.com"
"cust_000819","DevTools Inc 819","Finance","Mid-Market (51-500)","2024-03-01","France","contact819@techcorp.com"
"cust_000820","CloudFirst 820","Technology","SMB (1-50)","2023-08-15","US","contact820@scaleworks.com"
"cust_000821","DataFlow Inc 821","Technology","Mid-Market (51-500)","2022-10-27","France","contact821@innovatelab.com"
"cust_000822","DataFlow Inc 822","Consulting","Enterprise (500+)","2023-02-08","Canada","contact822@startuphub.com"
"cust_000823","DataFlow Inc 823","Education","SMB (1-50)","2022-10-11","Canada","contact823@cloudfirst.com"
"cust_000824","GrowthCo 824","Consulting","Mid-Market (51-500)","2024-03-01","Australia","contact824@scaleworks.com"
"cust_000825","CloudTech 825","Technology","Mid-Market (51-500)","2025-05-28","France","contact825@saasmaster.com"
"cust_000826","TechCorp 826","Education","SMB (1-50)","2023-01-07","US","contact826@scaleworks.com"
"cust_000827","InnovateLab 827","Consulting","Enterprise (500+)","2022-12-30","Australia","contact827@techcorp.com"
"cust_000828","TechCorp 828","Technology","Enterprise (500+)","2024-05-24","France","contact828@scaleworks.com"
"cust_000829","InnovateLab 829","Healthcare","SMB (1-50)","2022-04-02","France","contact829@techcorp.com"
"cust_000830","GrowthCo 830","Finance","Mid-Market (51-500)","2022-03-24","UK","contact830@growthco.com"
"cust_000831","TechCorp 831","Consulting","SMB (1-50)","2022-04-08","Germany","contact831@growthco.com"
"cust_000832","TechCorp 832","Healthcare","Mid-Market (51-500)","2023-03-03","Australia","contact832@dataflow inc.com"
"cust_000833","InnovateLab 833","Retail","Enterprise (500+)","2022-10-09","Germany","contact833@techcorp.com"
"cust_000834","TechCorp 834","Healthcare","SMB (1-50)","2025-06-03","France","contact834@devtools inc.com"
"cust_000835","StartupHub 835","Media","SMB (1-50)","2024-06-12","US","contact835@startuphub.com"
"cust_000836","TechCorp 836","Finance","Enterprise (500+)","2022-12-13","Canada","contact836@growthco.com"
"cust_000837","StartupHub 837","Finance","SMB (1-50)","2022-11-02","Canada","contact837@startuphub.com"
"cust_000838","ScaleWorks 838","Consulting","SMB (1-50)","2023-12-19","US","contact838@growthco.com"
"cust_000839","GrowthCo 839","Consulting","SMB (1-50)","2023-10-07","Australia","contact839@scaleworks.com"
"cust_000840","DevTools Inc 840","Technology","Mid-Market (51-500)","2022-06-28","Germany","contact840@devtools inc.com"
"cust_000841","StartupHub 841","Technology","Mid-Market (51-500)","2025-04-25","US","contact841@devtools inc.com"
"cust_000842","ScaleWorks 842","Retail","Enterprise (500+)","2023-09-14","US","contact842@devtools inc.com"
"cust_000843","TechCorp 843","Technology","Enterprise (500+)","2023-03-01","Australia","contact843@cloudtech.com"
"cust_000844","CloudTech 844","Education","Mid-Market (51-500)","2024-07-07","US","contact844@innovatelab.com"
"cust_000845","GrowthCo 845","Retail","Enterprise (500+)","2025-02-23","Canada","contact845@startuphub.com"
"cust_000846","GrowthCo 846","Media","SMB (1-50)","2023-06-02","UK","contact846@techcorp.com"
"cust_000847","DataFlow Inc 847","Finance","Enterprise (500+)","2023-05-30","US","contact847@cloudfirst.com"
"cust_000848","GrowthCo 848","Retail","SMB (1-50)","2025-03-17","Germany","contact848@cloudfirst.com"
"cust_000849","DevTools Inc 849","Media","Mid-Market (51-500)","2024-06-21","Germany","contact849@growthco.com"
"cust_000850","DevTools Inc 850","Media","Enterprise (500+)","2022-09-22","Australia","contact850@cloudtech.com"
"cust_000851","CloudTech 851","Education","Mid-Market (51-500)","2022-11-03","Germany","contact851@scaleworks.com"
"cust_000852","TechCorp 852","Education","SMB (1-50)","2024-04-09","Canada","contact852@cloudfirst.com"
"cust_000853","CloudFirst 853","Consulting","Mid-Market (51-500)","2025-02-26","UK","contact853@scaleworks.com"
"cust_000854","ScaleWorks 854","Retail","Enterprise (500+)","2023-04-10","Canada","contact854@devtools inc.com"
"cust_000855","CloudTech 855","Education","Enterprise (500+)","2022-08-12","Germany","contact855@dataflow inc.com"
"cust_000856","DevTools Inc 856","Consulting","SMB (1-50)","2023-07-01","Canada","contact856@growthco.com"
"cust_000857","GrowthCo 857","Education","Mid-Market (51-500)","2025-07-06","Australia","contact857@innovatelab.com"
"cust_000858","CloudTech 858","Media","Mid-Market (51-500)","2024-09-14","US","contact858@cloudfirst.com"
"cust_000859","DataFlow Inc 859","Finance","Mid-Market (51-500)","2022-07-09","Canada","contact859@cloudfirst.com"
"cust_000860","CloudTech 860","Education","SMB (1-50)","2025-01-22","France","contact860@techcorp.com"
"cust_000861","DevTools Inc 861","Consulting","Mid-Market (51-500)","2025-04-02","France","contact861@devtools inc.com"
"cust_000862","SaasMaster 862","Healthcare","Enterprise (500+)","2023-10-03","Australia","contact862@cloudfirst.com"
"cust_000863","SaasMaster 863","Manufacturing","Mid-Market (51-500)","2022-06-02","France","contact863@dataflow inc.com"
"cust_000864","CloudFirst 864","Retail","Mid-Market (51-500)","2022-12-21","Germany","contact864@saasmaster.com"
"cust_000865","TechCorp 865","Media","Enterprise (500+)","2024-03-04","UK","contact865@growthco.com"
"cust_000866","CloudTech 866","Consulting","Mid-Market (51-500)","2025-02-19","Canada","contact866@techcorp.com"
"cust_000867","InnovateLab 867","Retail","Enterprise (500+)","2024-10-10","US","contact867@cloudtech.com"
"cust_000868","TechCorp 868","Retail","Mid-Market (51-500)","2024-05-02","France","contact868@cloudtech.com"
"cust_000869","GrowthCo 869","Consulting","Mid-Market (51-500)","2023-07-20","Australia","contact869@saasmaster.com"
"cust_000870","InnovateLab 870","Manufacturing","Enterprise (500+)","2023-06-24","Germany","contact870@cloudtech.com"
"cust_000871","DevTools Inc 871","Finance","Mid-Market (51-500)","2023-10-09","UK","contact871@devtools inc.com"
"cust_000872","SaasMaster 872","Manufacturing","Enterprise (500+)","2022-03-13","Australia","contact872@cloudfirst.com"
"cust_000873","TechCorp 873","Media","Mid-Market (51-500)","2022-03-12","US","contact873@saasmaster.com"
"cust_000874","DataFlow Inc 874","Healthcare","Mid-Market (51-500)","2025-03-12","Canada","contact874@saasmaster.com"
"cust_000875","SaasMaster 875","Finance","Mid-Market (51-500)","2023-10-11","Canada","contact875@cloudtech.com"
"cust_000876","CloudTech 876","Retail","Enterprise (500+)","2022-08-20","US","contact876@devtools inc.com"
"cust_000877","ScaleWorks 877","Retail","Enterprise (500+)","2024-05-16","US","contact877@dataflow inc.com"
"cust_000878","ScaleWorks 878","Media","Mid-Market (51-500)","2024-12-22","Germany","contact878@cloudfirst.com"
"cust_000879","GrowthCo 879","Manufacturing","SMB (1-50)","2022-02-11","France","contact879@techcorp.com"
"cust_000880","TechCorp 880","Education","SMB (1-50)","2024-12-11","US","contact880@devtools inc.com"
"cust_000881","StartupHub 881","Manufacturing","Mid-Market (51-500)","2025-05-02","France","contact881@devtools inc.com"
"cust_000882","SaasMaster 882","Consulting","Mid-Market (51-500)","2024-06-15","Germany","contact882@innovatelab.com"
"cust_000883","CloudFirst 883","Finance","Mid-Market (51-500)","2024-06-17","Germany","contact883@saasmaster.com"
"cust_000884","TechCorp 884","Healthcare","Enterprise (500+)","2024-06-17","Australia","contact884@startuphub.com"
"cust_000885","InnovateLab 885","Education","Enterprise (500+)","2024-06-20","US","contact885@innovatelab.com"
"cust_000886","TechCorp 886","Technology","SMB (1-50)","2022-09-19","UK","contact886@saasmaster.com"
"cust_000887","GrowthCo 887","Education","Mid-Market (51-500)","2024-05-31","UK","contact887@innovatelab.com"
"cust_000888","ScaleWorks 888","Technology","Mid-Market (51-500)","2024-05-01","Canada","contact888@scaleworks.com"
"cust_000889","CloudFirst 889","Manufacturing","Mid-Market (51-500)","2025-05-14","Australia","contact889@devtools inc.com"
"cust_000890","CloudTech 890","Technology","Enterprise (500+)","2024-10-21","Germany","contact890@dataflow inc.com"
"cust_000891","StartupHub 891","Technology","Enterprise (500+)","2024-06-13","UK","contact891@cloudfirst.com"
"cust_000892","CloudTech 892","Media","Mid-Market (51-500)","2022-11-19","Australia","contact892@devtools inc.com"
"cust_000893","ScaleWorks 893","Finance","SMB (1-50)","2023-10-31","France","contact893@cloudfirst.com"
"cust_000894","InnovateLab 894","Media","SMB (1-50)","2023-08-26","US","contact894@cloudfirst.com"
"cust_000895","StartupHub 895","Education","Enterprise (500+)","2023-10-18","Australia","contact895@scaleworks.com"
"cust_000896","InnovateLab 896","Consulting","SMB (1-50)","2023-04-23","Canada","contact896@saasmaster.com"
"cust_000897","TechCorp 897","Technology","Mid-Market (51-500)","2024-08-15","UK","contact897@saasmaster.com"
"cust_000898","CloudTech 898","Retail","Enterprise (500+)","2024-05-26","Canada","contact898@scaleworks.com"
"cust_000899","DevTools Inc 899","Technology","Enterprise (500+)","2022-09-12","France","contact899@cloudfirst.com"
"cust_000900","InnovateLab 900","Technology","Mid-Market (51-500)","2025-01-01","Canada","contact900@startuphub.com"
"cust_000901","CloudFirst 901","Retail","Mid-Market (51-500)","2025-02-05","UK","contact901@techcorp.com"
"cust_000902","StartupHub 902","Finance","SMB (1-50)","2022-04-23","US","contact902@startuphub.com"
"cust_000903","SaasMaster 903","Healthcare","Mid-Market (51-500)","2024-08-13","UK","contact903@saasmaster.com"
"cust_000904","CloudFirst 904","Consulting","Enterprise (500+)","2022-11-16","France","contact904@dataflow inc.com"
"cust_000905","CloudTech 905","Manufacturing","Enterprise (500+)","2022-02-19","UK","contact905@scaleworks.com"
"cust_000906","SaasMaster 906","Technology","Enterprise (500+)","2023-02-05","Canada","contact906@cloudfirst.com"
"cust_000907","GrowthCo 907","Technology","Mid-Market (51-500)","2025-02-09","Canada","contact907@startuphub.com"
"cust_000908","InnovateLab 908","Consulting","Mid-Market (51-500)","2024-05-23","Canada","contact908@cloudfirst.com"
"cust_000909","GrowthCo 909","Manufacturing","Enterprise (500+)","2024-04-16","Australia","contact909@devtools inc.com"
"cust_000910","SaasMaster 910","Technology","SMB (1-50)","2022-04-13","US","contact910@cloudtech.com"
"cust_000911","ScaleWorks 911","Consulting","SMB (1-50)","2024-06-01","Canada","contact911@devtools inc.com"
"cust_000912","CloudFirst 912","Education","SMB (1-50)","2023-02-25","Germany","contact912@growthco.com"
"cust_000913","CloudFirst 913","Education","Mid-Market (51-500)","2025-05-06","UK","contact913@scaleworks.com"
"cust_000914","GrowthCo 914","Retail","SMB (1-50)","2023-10-15","Canada","contact914@startuphub.com"
"cust_000915","CloudTech 915","Education","SMB (1-50)","2023-09-20","France","contact915@techcorp.com"
"cust_000916","SaasMaster 916","Education","SMB (1-50)","2023-05-06","UK","contact916@techcorp.com"
"cust_000917","StartupHub 917","Consulting","Enterprise (500+)","2023-11-15","US","contact917@startuphub.com"
"cust_000918","SaasMaster 918","Media","Enterprise (500+)","2024-02-05","US","contact918@startuphub.com"
"cust_000919","SaasMaster 919","Media","Enterprise (500+)","2025-01-28","UK","contact919@cloudfirst.com"
"cust_000920","GrowthCo 920","Technology","Mid-Market (51-500)","2025-01-23","US","contact920@innovatelab.com"
"cust_000921","SaasMaster 921","Retail","SMB (1-50)","2024-04-23","Germany","contact921@cloudtech.com"
"cust_000922","StartupHub 922","Healthcare","Enterprise (500+)","2023-11-25","Australia","contact922@scaleworks.com"
"cust_000923","CloudFirst 923","Consulting","Enterprise (500+)","2023-11-02","Canada","contact923@growthco.com"
"cust_000924","StartupHub 924","Technology","Mid-Market (51-500)","2025-01-02","US","contact924@dataflow inc.com"
"cust_000925","CloudFirst 925","Manufacturing","Mid-Market (51-500)","2025-08-08","UK","contact925@scaleworks.com"
"cust_000926","InnovateLab 926","Healthcare","Enterprise (500+)","2023-03-18","Canada","contact926@innovatelab.com"
"cust_000927","ScaleWorks 927","Consulting","SMB (1-50)","2023-05-02","Canada","contact927@scaleworks.com"
"cust_000928","TechCorp 928","Healthcare","Enterprise (500+)","2025-05-25","US","contact928@growthco.com"
"cust_000929","DevTools Inc 929","Technology","Mid-Market (51-500)","2022-10-21","France","contact929@scaleworks.com"
"cust_000930","InnovateLab 930","Consulting","Mid-Market (51-500)","2024-07-28","Australia","contact930@dataflow inc.com"
"cust_000931","TechCorp 931","Finance","Enterprise (500+)","2022-10-23","Australia","contact931@innovatelab.com"
"cust_000932","DataFlow Inc 932","Finance","SMB (1-50)","2024-10-06","Canada","contact932@startuphub.com"
"cust_000933","InnovateLab 933","Manufacturing","Enterprise (500+)","2023-05-27","Canada","contact933@innovatelab.com"
"cust_000934","DataFlow Inc 934","Manufacturing","Mid-Market (51-500)","2024-09-30","Germany","contact934@innovatelab.com"
"cust_000935","CloudTech 935","Media","SMB (1-50)","2022-03-15","Australia","contact935@cloudfirst.com"
"cust_000936","ScaleWorks 936","Consulting","Mid-Market (51-500)","2024-05-31","Canada","contact936@cloudtech.com"
"cust_000937","GrowthCo 937","Education","Enterprise (500+)","2023-12-14","UK","contact937@growthco.com"
"cust_000938","CloudTech 938","Technology","SMB (1-50)","2024-12-25","US","contact938@cloudfirst.com"
"cust_000939","DevTools Inc 939","Education","Mid-Market (51-500)","2025-05-15","Australia","contact939@cloudtech.com"
"cust_000940","CloudFirst 940","Technology","Mid-Market (51-500)","2024-10-08","Canada","contact940@techcorp.com"
"cust_000941","InnovateLab 941","Healthcare","SMB (1-50)","2023-02-27","Germany","contact941@saasmaster.com"
"cust_000942","CloudFirst 942","Consulting","Mid-Market (51-500)","2024-04-07","Australia","contact942@startuphub.com"
"cust_000943","DataFlow Inc 943","Manufacturing","Enterprise (500+)","2024-11-09","Canada","contact943@innovatelab.com"
"cust_000944","DevTools Inc 944","Healthcare","SMB (1-50)","2022-12-22","Germany","contact944@startuphub.com"
"cust_000945","InnovateLab 945","Education","SMB (1-50)","2024-12-11","UK","contact945@dataflow inc.com"
"cust_000946","DataFlow Inc 946","Retail","Mid-Market (51-500)","2022-06-25","Germany","contact946@cloudtech.com"
"cust_000947","ScaleWorks 947","Finance","Mid-Market (51-500)","2025-03-15","France","contact947@innovatelab.com"
"cust_000948","ScaleWorks 948","Healthcare","SMB (1-50)","2025-04-07","France","contact948@scaleworks.com"
"cust_000949","CloudTech 949","Healthcare","Enterprise (500+)","2023-08-06","Canada","contact949@startuphub.com"
"cust_000950","SaasMaster 950","Media","Enterprise (500+)","2023-11-05","Germany","contact950@dataflow inc.com"
"cust_000951","StartupHub 951","Retail","SMB (1-50)","2024-08-08","UK","contact951@dataflow inc.com"
"cust_000952","ScaleWorks 952","Education","Enterprise (500+)","2025-03-18","US","contact952@dataflow inc.com"
"cust_000953","GrowthCo 953","Healthcare","Mid-Market (51-500)","2024-10-23","Germany","contact953@cloudtech.com"
"cust_000954","CloudTech 954","Education","Enterprise (500+)","2024-01-29","Australia","contact954@cloudtech.com"
"cust_000955","SaasMaster 955","Healthcare","Mid-Market (51-500)","2024-11-19","US","contact955@cloudfirst.com"
"cust_000956","GrowthCo 956","Retail","Enterprise (500+)","2024-04-26","UK","contact956@devtools inc.com"
"cust_000957","ScaleWorks 957","Technology","Mid-Market (51-500)","2025-05-03","France","contact957@devtools inc.com"
"cust_000958","CloudFirst 958","Manufacturing","SMB (1-50)","2023-07-16","US","contact958@innovatelab.com"
"cust_000959","CloudTech 959","Technology","Mid-Market (51-500)","2023-10-30","UK","contact959@saasmaster.com"
"cust_000960","InnovateLab 960","Education","Enterprise (500+)","2025-01-24","Canada","contact960@techcorp.com"
"cust_000961","CloudTech 961","Consulting","SMB (1-50)","2022-02-06","Canada","contact961@devtools inc.com"
"cust_000962","DataFlow Inc 962","Healthcare","Enterprise (500+)","2023-09-19","Australia","contact962@techcorp.com"
"cust_000963","GrowthCo 963","Manufacturing","Enterprise (500+)","2022-03-29","US","contact963@scaleworks.com"
"cust_000964","CloudTech 964","Manufacturing","SMB (1-50)","2024-08-22","Germany","contact964@techcorp.com"
"cust_000965","InnovateLab 965","Finance","Enterprise (500+)","2024-03-24","Canada","contact965@saasmaster.com"
"cust_000966","InnovateLab 966","Finance","SMB (1-50)","2022-12-30","Australia","contact966@techcorp.com"
"cust_000967","StartupHub 967","Manufacturing","Enterprise (500+)","2022-07-19","UK","contact967@startuphub.com"
"cust_000968","TechCorp 968","Education","Enterprise (500+)","2023-06-03","Germany","contact968@saasmaster.com"
"cust_000969","CloudFirst 969","Retail","Mid-Market (51-500)","2024-03-28","Canada","contact969@cloudfirst.com"
"cust_000970","GrowthCo 970","Technology","Enterprise (500+)","2022-05-31","Canada","contact970@devtools inc.com"
"cust_000971","ScaleWorks 971","Media","Mid-Market (51-500)","2024-06-30","Australia","contact971@techcorp.com"
"cust_000972","CloudTech 972","Technology","Mid-Market (51-500)","2023-09-29","Canada","contact972@devtools inc.com"
"cust_000973","DevTools Inc 973","Media","SMB (1-50)","2024-08-02","Australia","contact973@saasmaster.com"
"cust_000974","InnovateLab 974","Finance","Mid-Market (51-500)","2022-05-12","Canada","contact974@scaleworks.com"
"cust_000975","DataFlow Inc 975","Consulting","SMB (1-50)","2022-03-13","US","contact975@techcorp.com"
"cust_000976","TechCorp 976","Technology","Enterprise (500+)","2023-04-17","Germany","contact976@dataflow inc.com"
"cust_000977","CloudFirst 977","Retail","SMB (1-50)","2023-11-15","France","contact977@innovatelab.com"
"cust_000978","CloudTech 978","Technology","Enterprise (500+)","2024-08-07","UK","contact978@saasmaster.com"
"cust_000979","StartupHub 979","Finance","Mid-Market (51-500)","2024-12-20","Germany","contact979@techcorp.com"
"cust_000980","CloudFirst 980","Healthcare","Mid-Market (51-500)","2023-01-18","Australia","contact980@saasmaster.com"
"cust_000981","TechCorp 981","Manufacturing","Mid-Market (51-500)","2024-03-04","France","contact981@cloudfirst.com"
"cust_000982","CloudTech 982","Retail","SMB (1-50)","2023-04-30","Germany","contact982@growthco.com"
"cust_000983","ScaleWorks 983","Technology","SMB (1-50)","2024-09-28","Australia","contact983@growthco.com"
"cust_000984","ScaleWorks 984","Consulting","Enterprise (500+)","2023-11-15","Germany","contact984@startuphub.com"
"cust_000985","ScaleWorks 985","Media","Enterprise (500+)","2023-01-19","US","contact985@devtools inc.com"
"cust_000986","TechCorp 986","Manufacturing","Mid-Market (51-500)","2025-01-31","Germany","contact986@growthco.com"
"cust_000987","ScaleWorks 987","Media","Mid-Market (51-500)","2023-06-23","Germany","contact987@growthco.com"
"cust_000988","StartupHub 988","Education","Mid-Market (51-500)","2024-08-23","Germany","contact988@innovatelab.com"
"cust_000989","DevTools Inc 989","Technology","Enterprise (500+)","2023-06-05","Canada","contact989@growthco.com"
"cust_000990","StartupHub 990","Technology","Mid-Market (51-500)","2024-08-28","Germany","contact990@devtools inc.com"
"cust_000991","DevTools Inc 991","Manufacturing","Mid-Market (51-500)","2022-11-29","Australia","contact991@cloudtech.com"
"cust_000992","GrowthCo 992","Manufacturing","Enterprise (500+)","2023-10-23","Germany","contact992@devtools inc.com"
"cust_000993","CloudTech 993","Technology","Mid-Market (51-500)","2022-05-28","Germany","contact993@saasmaster.com"
"cust_000994","InnovateLab 994","Education","SMB (1-50)","2025-06-10","US","contact994@cloudtech.com"
"cust_000995","DevTools Inc 995","Retail","Mid-Market (51-500)","2022-11-27","US","contact995@startuphub.com"
"cust_000996","SaasMaster 996","Retail","Mid-Market (51-500)","2025-06-21","Australia","contact996@scaleworks.com"
"cust_000997","DevTools Inc 997","Finance","SMB (1-50)","2023-06-15","US","contact997@dataflow inc.com"
"cust_000998","CloudFirst 998","Retail","SMB (1-50)","2023-09-12","France","contact998@innovatelab.com"
"cust_000999","StartupHub 999","Education","Enterprise (500+)","2023-07-22","US","contact999@growthco.com"
"cust_001000","TechCorp 1000","Consulting","Mid-Market (51-500)","2023-06-17","Australia","contact1000@cloudfirst.com"
